374397690092653250, 1.1902282447787143e-28
552644458383921100, 1.7869024337358248e-28
800403686803935600, 2.5808615404180663e-28
1262683868883983400, 4.027559979850277e-28
1936003272850160400, 6.164757056337123e-28
3172418216636652500, 9.62040327106476e-28
5503297323926447000, 1.3761173238319257e-27
10398670323549925000, 1.5306431405563563e-27
16561057328482970000, 1.2860080806105652e-27
25634462427829957000, 9.16610597216412e-28
38932381491720830000, 5.817091329374322e-28
58569703729205870000, 3.1622776601683794e-28
80893344796120300000, 1.735784469548842e-28

