106874203966007170, 4.027559979850277e-28
156264689332903200, 5.930744895010522e-28
232861778856530140, 8.818163587753394e-28
357034074084121200, 1.3628679593557727e-27
579521182095056100, 2.210740742743119e-27
995811545820904800, 3.800422956365866e-27
1678941647227054600, 6.4080027444159566e-27
2968366639386324000, 1.1231045018329515e-26
5198460912946512000, 1.83952579580396e-26
9637851217957796000, 2.78854817172628e-26
18038912481298360000, 3.3512751331887587e-26
30703896637267927000, 2.98393883001924e-26
52260870475944530000, 1.9121088211932785e-26
74974780179570070000, 1.1450475699382812e-26
110669477620275410000, 5.436183620153826e-27
155781909857454560000, 2.3656450378954727e-27
205179182364720630000, 1.0597662486760622e-27
260166137749654400000, 4.747561378997416e-28
333037351155686900000, 1.821814698566971e-28
