119110313328300800, 1.1260207450854466e-27
231503180546753540, 2.2149341783957568e-27
455226827550730940, 4.30547050650223e-27
884780297384733000, 8.369131897087204e-27
1801756935781758700, 1.6076280197404728e-26
4027757278578443300, 2.5238402122549796e-26
9999999999999918000, 2.241379853142458e-26
20363890799868002000, 1.2091334248191559e-26
34815461140292215000, 5.5241827988764036e-27
54858067727425905000, 2.3784206113089295e-27
81544073951851200000, 1.0119397113488292e-27
115688752831626900000, 4.154862931544787e-28
146068632036497390000, 2.137454640492814e-28

