112512299296577040, 4.21598395190217e-29
162629752101340220, 6.094858420011448e-29
242102904673618020, 9.111284928632082e-29
363078054770100300, 1.3469305085275748e-28
544502652842422000, 2.036158778715342e-28
787045789695100000, 2.9108905020203004e-28
1180320635651727400, 4.208143505376765e-28
1850120434771854800, 5.753114149653627e-28
3215140824832699000, 6.726810847517544e-28
5425003216311512000, 5.626030754086759e-28
8317637711026742000, 3.6394416554641018e-28
11673470764921920000, 2.0821524788607888e-28
15107757319250002000, 1.191215399405337e-28
19696996148999213000, 5.763833124371879e-29
24569708276368360000, 2.820219704372883e-29
30422857274809610000, 1.2479594816607272e-29
37393834364315240000, 5.164346337502999e-30
44299619910036360000, 2.336865900631655e-30

