106958051634489250, 1.1779481224169186e-28
172169039324353800, 1.902936151294777e-28
285877368178961820, 3.146901503173634e-28
499892250811529500, 5.517524680744184e-28
911067515160903300, 1.0019515929019836e-27
1766814729614721500, 1.9290851466899986e-27
3356160306233547300, 3.544331160961192e-27
6053721980109266000, 5.4004524176608306e-27
12236027642686304000, 6.904295812873839e-27
21175939944709720000, 6.666195858188811e-27
39400852445536420000, 5.1535724132001004e-27
64749430812938520000, 3.6282330377590895e-27
101040243000792660000, 2.353525359844104e-27
152851485187238800000, 1.4399267157931126e-27
219570016092591230000, 8.406982346860475e-28
308949602264845450000, 4.739129328486496e-28
434712618955016300000, 2.4045456297755356e-28

