108276042554396340, 1.631782749566437e-27
181548558835099460, 2.7333063586812323e-27
270180920051379600, 4.0470899507597655e-27
418391385306980160, 6.337938955862635e-27
622650877259156200, 9.490142360424715e-27
954676242500797400, 1.4210108782732737e-26
1434942611335656400, 2.080567538217163e-26
2222094835114820900, 2.9786945720946926e-26
3725829882518491600, 3.9870285969498636e-26
6247171855178922000, 4.612761911061515e-26
10579385233741965000, 4.510459413107604e-26
18094807065392097000, 3.8121399081904794e-26
29448606451729523000, 2.880153168280721e-26
46058453596140700000, 1.9893046541454088e-26
68544280651943666000, 1.3435280971477031e-26
102007732419529950000, 8.483428982440691e-27
143019640963455070000, 5.296951226350691e-27
196573594821187170000, 3.1979386646276567e-27
259650097020288370000, 1.9306977288832455e-27
346392392409924000000, 1.0897770616287063e-27
448537296581938840000, 6.29073366707301e-28
563740370653787400000, 3.590829671796726e-28
708532396138914800000, 1.9818825876701184e-28

