109580959627114770, 1.347651083444486e-27
154433573848201600, 1.8882362810804465e-27
217644824545107800, 2.6802111778214217e-27
359990790666285760, 4.445159245362483e-27
616219020523418600, 7.566120251534596e-27
1066953998628969500, 1.304646813114124e-26
1890122997225187000, 2.2206436550279088e-26
3505112702772477000, 3.451661266204517e-26
7122771406717572000, 4.5916822950702696e-26
15151777219392193000, 4.5325022480308494e-26
31502452896054456000, 3.4967289716175417e-26
55172397220548890000, 2.4956466700320626e-26
92306394580992490000, 1.669303143715294e-26
158006697758767020000, 1.0196490154451781e-26
264353722595332750000, 5.913314613326099e-27
432276463105092940000, 3.341516900200496e-27
698828906500101500000, 1.9128906344201185e-27
